OrderID,Order_Date,CustomerID,Customer_Name,StockItemID,StockItem_Name,Quantity,UnitPrice,TaxRate,Line_Revenue,Tax_Amount,Transaction_Date
4547,4/1/2013,939,Ioana Florea,129,Plush shark slippers (Gray) XL,2,32,15,64,9.6,12/24/2015
7487,5/23/2013,1,Tailspin Toys (Head Office),97,"""The Gu"" red shirt XML tag t-shirt (Black) 3XL",36,18,15,648,97.2,7/21/2014
15630,10/19/2013,931,Nada Jovanovic,70,Ride on toy sedan car (Green) 1/12 scale,8,230,15,1840,276,8/18/2014
55181,8/14/2015,957,Hee-Young Suh,180,Shipping carton (Brown) 279x254x217mm,200,1.11,15,222,33.3,4/7/2015
65109,1/18/2016,1,Tailspin Toys (Head Office),108,Superhero action jacket (Blue) XXS,3,25,15,75,11.25,3/4/2015
58626,10/8/2015,1,Tailspin Toys (Head Office),189,Clear packaging tape 48mmx75m,156,2.9,15,452.4,67.86,11/5/2014
16117,10/28/2013,1,Tailspin Toys (Head Office),95,"""The Gu"" red shirt XML tag t-shirt (Black) XL",48,18,15,864,129.6,5/6/2013
55563,8/21/2015,966,Sara Walkky,208,Permanent marker red 5mm nib (Red) 5mm,72,2.7,15,194.4,29.16,4/17/2013
25943,4/28/2014,884,Anindya Ghatak,128,Plush shark slippers (Gray) L,8,32,15,256,38.4,11/25/2015
33763,9/3/2014,827,Crina Grasu,77,"""The Gu"" red shirt XML tag t-shirt (White) XXS",24,18,15,432,64.8,4/17/2013
7764,5/28/2013,401,Wingtip Toys (Head Office),101,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",48,18,15,864,129.6,9/16/2013
29413,6/23/2014,401,Wingtip Toys (Head Office),23,DBA joke mug - it depends (Black),8,13,15,104,15.6,7/17/2014
38741,12/1/2014,915,Ana Florea,199,Black and yellow heavy despatch tape  48mmx75m,48,3.7,15,177.6,26.64,4/5/2014
56760,9/9/2015,401,Wingtip Toys (Head Office),105,Alien officer hoodie (Black) 4XL,8,35,15,280,42,8/30/2013
33466,8/29/2014,834,Cong Hoa,48,Developer joke mug - this code was generated by a tool (White),10,13,15,130,19.5,7/14/2014
21574,2/7/2014,1,Tailspin Toys (Head Office),135,Animal with big feet slippers (Brown) M,6,32,15,192,28.8,1/4/2015
19375,12/31/2013,876,Marie LeBatelier,83,"""The Gu"" red shirt XML tag t-shirt (White) XXL",24,18,15,432,64.8,2/19/2014
45616,3/24/2015,1,Tailspin Toys (Head Office),217,Void fill 200 L bag (White) 200L,60,25,15,1500,225,1/18/2016
60434,11/4/2015,1,Tailspin Toys (Head Office),6,USB food flash drive - hot dog,5,32,15,160,24,5/27/2013
45321,3/19/2015,401,Wingtip Toys (Head Office),68,Ride on toy sedan car (Red) 1/12 scale,8,230,15,1840,276,12/9/2013
44726,3/10/2015,899,Chin-Sun Chang,92,"""The Gu"" red shirt XML tag t-shirt (Black) S",120,18,15,2160,324,1/27/2015
7401,5/22/2013,933,Joel Carrillo,106,Alien officer hoodie (Black) 5XL,6,35,15,210,31.5,8/22/2014
14327,9/24/2013,884,Anindya Ghatak,142,Halloween zombie mask (Light Brown) S,36,18,15,648,97.2,3/3/2016
46695,4/9/2015,1,Tailspin Toys (Head Office),16,DBA joke mug - mind if I join you? (White),5,13,15,65,9.75,6/4/2013
24565,4/4/2014,803,Bala Dixit,10,USB food flash drive - chocolate bar,5,32,15,160,24,7/16/2013
7740,5/28/2013,401,Wingtip Toys (Head Office),46,Developer joke mug - a foo walks into a bar (White),9,13,15,117,17.55,5/27/2015
18386,12/10/2013,943,Drazenka Jelic,105,Alien officer hoodie (Black) 4XL,10,35,15,350,52.5,1/16/2015
18391,12/10/2013,961,Rani Ganguly,23,DBA joke mug - it depends (Black),7,13,15,91,13.65,10/28/2014
70596,4/16/2016,401,Wingtip Toys (Head Office),23,DBA joke mug - it depends (Black),4,13,15,52,7.8,7/6/2015
32844,8/18/2014,1,Tailspin Toys (Head Office),146,Halloween skull mask (Gray) S,84,18,15,1512,226.8,6/19/2015
67375,2/26/2016,997,Nada Ana Slosar,200,Black and yellow heavy despatch tape 48mmx100m,144,4.1,15,590.4,88.56,12/6/2013
31416,7/24/2014,831,Bhaavan Rai,122,Ogre battery-powered slippers (Green) S,8,32,15,256,38.4,4/4/2014
58675,10/8/2015,849,Sabine Zalite,130,Furry gorilla with big eyes slippers (Black) S,1,32,15,32,4.8,2/23/2015
2442,2/19/2013,401,Wingtip Toys (Head Office),17,DBA joke mug - mind if I join you? (Black),9,13,15,117,17.55,11/18/2014
21495,2/6/2014,401,Wingtip Toys (Head Office),94,"""The Gu"" red shirt XML tag t-shirt (Black) L",12,18,15,216,32.4,4/21/2016
53786,7/23/2015,896,Leonardo Folliero,19,DBA joke mug - daaaaaa-ta (Black),6,13,15,78,11.7,6/20/2015
30362,7/8/2014,1,Tailspin Toys (Head Office),53,IT joke mug - keyboard not found … press F1 to continue (Black),5,13,15,65,9.75,12/21/2015
37758,11/11/2014,930,Shantanu Huq,165,10 mm Anti static bubble wrap (Blue) 10m,100,26,15,2600,390,1/17/2015
56788,9/9/2015,1,Tailspin Toys (Head Office),49,Developer joke mug - this code was generated by a tool (Black),7,13,15,91,13.65,9/14/2013
148,1/2/2013,812,Celica Barajas,203,Tape dispenser (Black),40,32,15,1280,192,12/10/2015
65288,1/21/2016,401,Wingtip Toys (Head Office),212,Large  replacement blades 18mm,50,4.3,15,215,32.25,10/22/2015
44901,3/12/2015,1,Tailspin Toys (Head Office),118,Dinosaur battery-powered slippers (Green) S,8,32,15,256,38.4,7/13/2015
71128,4/26/2016,1,Tailspin Toys (Head Office),226,White chocolate snow balls 250g,48,8.55,10,410.4,41.04,2/27/2015
29476,6/24/2014,998,Mahavir Sonkar,43,Developer joke mug - understanding recursion requires understanding recursion (Black),8,13,15,104,15.6,1/1/2014
15486,10/16/2013,401,Wingtip Toys (Head Office),101,"""The Gu"" red shirt XML tag t-shirt (Black) 7XL",24,18,15,432,64.8,1/1/2013
50715,6/8/2015,1,Tailspin Toys (Head Office),217,Void fill 200 L bag (White) 200L,50,25,15,1250,187.5,4/6/2016
35050,9/27/2014,983,Sabine Alksne,180,Shipping carton (Brown) 279x254x217mm,100,1.11,15,111,16.65,1/4/2013
25937,4/28/2014,923,Tai Bach,164,32 mm Double sided bubble wrap 50m,10,112,15,1120,168,6/3/2013
69916,4/7/2016,934,Ivan Sepulveda,167,10 mm Anti static bubble wrap (Blue) 50m,100,99,15,9900,1485,4/13/2015
33341,8/27/2014,401,Wingtip Toys (Head Office),188,3 kg Courier post bag (White) 300x190x95mm,175,0.66,15,115.5,17.325,11/19/2014
24570,4/4/2014,1,Tailspin Toys (Head Office),152,Pack of 12 action figures (female),1,16,15,16,2.4,11/13/2015
59432,10/20/2015,1026,Daniella Cavalcante,189,Clear packaging tape 48mmx75m,156,2.9,15,452.4,67.86,8/6/2014
52285,7/2/2015,919,Kertu Sokk,113,Superhero action jacket (Blue) XL,3,30,15,90,13.5,1/3/2014
14287,9/23/2013,838,Pavel Bogdanov,39,Developer joke mug - inheritance is the OO way to become wealthy (Black),8,13,15,104,15.6,11/6/2014
46479,4/7/2015,964,Ingrida Zeltina,13,USB food flash drive - shrimp cocktail,1,32,15,32,4.8,3/28/2016
10941,7/20/2013,880,Edmee Glissen,2,USB rocket launcher (Gray),10,25,15,250,37.5,3/24/2014
18057,12/3/2013,1,Tailspin Toys (Head Office),30,Developer joke mug - Oct 31 = Dec 25 (White),9,13,15,117,17.55,12/10/2015
53476,7/20/2015,1,Tailspin Toys (Head Office),48,Developer joke mug - this code was generated by a tool (White),8,13,15,104,15.6,1/19/2015
39865,12/19/2014,1,Tailspin Toys (Head Office),22,DBA joke mug - it depends (White),7,13,15,91,13.65,5/23/2014
31115,7/18/2014,401,Wingtip Toys (Head Office),87,"""The Gu"" red shirt XML tag t-shirt (White) 6XL",24,18,15,432,64.8,3/11/2013
13151,9/3/2013,868,Laura Sykorova,140,Furry animal socks (Pink) L,120,5,15,600,90,9/23/2014
5255,4/13/2013,806,Shi Tu,90,"""The Gu"" red shirt XML tag t-shirt (Black) XXS",96,18,15,1728,259.2,10/1/2014
40151,12/24/2014,1,Tailspin Toys (Head Office),183,Shipping carton (Brown) 480x270x320mm,175,2.74,15,479.5,71.925,2/4/2016
60972,11/13/2015,889,Sointu Savonheimo,180,Shipping carton (Brown) 279x254x217mm,125,1.11,15,138.75,20.8125,5/29/2014
59732,10/23/2015,401,Wingtip Toys (Head Office),42,Developer joke mug - understanding recursion requires understanding recursion (White),6,13,15,78,11.7,4/19/2013
70596,4/16/2016,401,Wingtip Toys (Head Office),23,DBA joke mug - it depends (Black),4,13,15,52,7.8,1/10/2014
13691,9/12/2013,401,Wingtip Toys (Head Office),89,"""The Gu"" red shirt XML tag t-shirt (Black) 3XS",36,18,15,648,97.2,10/31/2015
56788,9/9/2015,1,Tailspin Toys (Head Office),13,USB food flash drive - shrimp cocktail,9,32,15,288,43.2,1/23/2013
63334,12/22/2015,401,Wingtip Toys (Head Office),32,Developer joke mug - that's a hardware problem (White),9,13,15,117,17.55,9/28/2013
32314,8/8/2014,1,Tailspin Toys (Head Office),208,Permanent marker red 5mm nib (Red) 5mm,84,2.7,15,226.8,34.02,12/4/2015
22074,2/17/2014,401,Wingtip Toys (Head Office),123,Ogre battery-powered slippers (Green) M,6,32,15,192,28.8,5/6/2014
36622,10/25/2014,804,Aleksandrs Riekstins,40,"Developer joke mug - (hip, hip, array) (White)",10,13,15,130,19.5,8/22/2014
52798,7/9/2015,401,Wingtip Toys (Head Office),191,Black and orange fragile despatch tape 48mmx75m,36,3.7,15,133.2,19.98,3/31/2016
55909,8/27/2015,817,Agrita Kanepa,165,10 mm Anti static bubble wrap (Blue) 10m,70,26,15,1820,273,1/20/2014
17491,11/23/2013,960,Edgar Jogi,81,"""The Gu"" red shirt XML tag t-shirt (White) L",72,18,15,1296,194.4,8/21/2014
51195,6/15/2015,877,Leyla Siavashi,59,RC toy sedan car with remote control (Red) 1/50 scale,3,25,15,75,11.25,3/27/2015
3767,3/16/2013,834,Cong Hoa,140,Furry animal socks (Pink) L,36,5,15,180,27,3/6/2013
38723,12/1/2014,895,Geza Roman,168,20 mm Anti static bubble wrap (Blue) 10m,20,29,15,580,87,7/15/2014
30101,7/3/2014,954,Nasrin Omidzadeh,8,USB food flash drive - dim sum 10 drive variety pack,2,240,15,480,72,7/18/2013
59034,10/14/2015,401,Wingtip Toys (Head Office),55,IT joke mug - that behavior is by design (Black),2,13,15,26,3.9,5/21/2015
50156,5/30/2015,913,Violetta KlanCisar,95,"""The Gu"" red shirt XML tag t-shirt (Black) XL",120,18,15,2160,324,2/23/2015
49843,5/27/2015,1,Tailspin Toys (Head Office),218,Void fill 300 L bag (White) 300L,80,37.5,15,3000,450,12/16/2015
65109,1/18/2016,1,Tailspin Toys (Head Office),121,Dinosaur battery-powered slippers (Green) XL,7,32,15,224,33.6,1/6/2015
64965,1/15/2016,815,Libuse Valentova,189,Clear packaging tape 48mmx75m,156,2.9,15,452.4,67.86,3/6/2013
45321,3/19/2015,401,Wingtip Toys (Head Office),147,Halloween skull mask (Gray) M,120,18,15,2160,324,3/12/2013
12726,8/24/2013,401,Wingtip Toys (Head Office),154,Medium sized bubblewrap roll 20m,60,20,15,1200,180,6/16/2015
71536,4/30/2016,401,Wingtip Toys (Head Office),40,"Developer joke mug - (hip, hip, array) (White)",7,13,15,91,13.65,10/23/2014
50806,6/9/2015,1,Tailspin Toys (Head Office),118,Dinosaur battery-powered slippers (Green) S,3,32,15,96,14.4,12/3/2015
52178,7/1/2015,401,Wingtip Toys (Head Office),102,Alien officer hoodie (Black) XL,8,35,15,280,42,3/18/2013
53239,7/16/2015,1016,Aive Petrov,189,Clear packaging tape 48mmx75m,26,2.9,15,75.4,11.31,11/15/2014
51484,6/19/2015,899,Chin-Sun Chang,41,"Developer joke mug - (hip, hip, array) (Black)",2,13,15,26,3.9,4/16/2013
801,1/15/2013,969,Staffan Persson,106,Alien officer hoodie (Black) 5XL,7,35,15,245,36.75,7/10/2014
36946,10/30/2014,1,Tailspin Toys (Head Office),161,20 mm Double sided bubble wrap 50m,10,108,15,1080,162,2/16/2016
56788,9/9/2015,1,Tailspin Toys (Head Office),13,USB food flash drive - shrimp cocktail,9,32,15,288,43.2,4/6/2015
11426,7/30/2013,973,Kumar Kamei,108,Superhero action jacket (Blue) XXS,5,25,15,125,18.75,7/1/2013
26742,5/9/2014,1,Tailspin Toys (Head Office),198,Black and orange this way up despatch tape  48mmx100m,48,4.1,15,196.8,29.52,1/12/2013
44907,3/12/2015,401,Wingtip Toys (Head Office),70,Ride on toy sedan car (Green) 1/12 scale,9,230,15,2070,310.5,8/20/2014
36946,10/30/2014,1,Tailspin Toys (Head Office),106,Alien officer hoodie (Black) 5XL,1,35,15,35,5.25,4/26/2016
71563,5/2/2016,854,Daakshaayaani Kommineni,215,Air cushion machine (Blue),8,1899,15,15192,2278.8,10/15/2015
36097,10/16/2014,959,Dhaatri Chavva,13,USB food flash drive - shrimp cocktail,3,32,15,96,14.4,9/17/2014
54969,8/11/2015,1,Tailspin Toys (Head Office),153,Small sized bubblewrap roll 10m,30,4.5,15,135,20.25,1/25/2016
26069,4/30/2014,848,Alvin Bollinger,129,Plush shark slippers (Gray) XL,8,32,15,256,38.4,10/1/2013
44330,3/3/2015,1,Tailspin Toys (Head Office),188,3 kg Courier post bag (White) 300x190x95mm,25,0.66,15,16.5,2.475,9/9/2015
9562,6/28/2013,1,Tailspin Toys (Head Office),44,Developer joke mug - there are 10 types of people in the world (White),9,13,15,117,17.55,9/23/2015
64816,1/13/2016,997,Nada Ana Slosar,157,10 mm Double sided bubble wrap 20m,60,30,15,1800,270,8/18/2015
54704,8/6/2015,976,Alinne Matos,159,20 mm Double sided bubble wrap 10m,60,18,15,1080,162,12/8/2015
32439,8/11/2014,885,Chandrashekhar Dasgupta,115,Superhero action jacket (Blue) 3XL,4,34,15,136,20.4,7/11/2013
57989,9/28/2015,401,Wingtip Toys (Head Office),171,32 mm Anti static bubble wrap (Blue) 10m,20,32,15,640,96,2/8/2016
46159,4/2/2015,1,Tailspin Toys (Head Office),208,Permanent marker red 5mm nib (Red) 5mm,48,2.7,15,129.6,19.44,10/30/2014
46714,4/9/2015,401,Wingtip Toys (Head Office),207,Permanent marker blue 5mm nib (Blue) 5mm,108,2.7,15,291.6,43.74,2/8/2014
48743,5/9/2015,401,Wingtip Toys (Head Office),12,USB food flash drive - donut,3,32,15,96,14.4,9/9/2015
15856,10/24/2013,1,Tailspin Toys (Head Office),189,Clear packaging tape 48mmx75m,130,2.9,15,377,56.55,5/6/2013
73290,5/27/2016,1,Tailspin Toys (Head Office),203,Tape dispenser (Black),50,32,15,1600,240,1/18/2014
48581,5/6/2015,893,Leyla Asef zade,93,"""The Gu"" red shirt XML tag t-shirt (Black) M",72,18,15,1296,194.4,1/14/2016
18748,12/18/2013,935,Daevasree Samavedam,183,Shipping carton (Brown) 480x270x320mm,50,2.74,15,137,20.55,4/29/2015
36236,10/18/2014,1,Tailspin Toys (Head Office),194,Black and orange glass with care despatch tape  48mmx100m,72,4.1,15,295.2,44.28,3/10/2015
59132,10/16/2015,922,Sumati Chatterjee,141,Furry animal socks (Pink) XL,72,5,15,360,54,3/22/2013
58300,10/2/2015,401,Wingtip Toys (Head Office),53,IT joke mug - keyboard not found … press F1 to continue (Black),2,13,15,26,3.9,7/7/2015
5511,4/18/2013,831,Bhaavan Rai,205,Tape dispenser (Blue),40,32,15,1280,192,3/3/2015
42577,2/3/2015,401,Wingtip Toys (Head Office),192,Black and orange fragile despatch tape 48mmx100m,144,4.1,15,590.4,88.56,1/9/2015
44187,2/28/2015,828,Sercan Celik,127,Plush shark slippers (Gray) M,7,32,15,224,33.6,3/23/2013
61394,11/20/2015,401,Wingtip Toys (Head Office),99,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",96,18,15,1728,259.2,4/24/2015
36215,10/17/2014,954,Nasrin Omidzadeh,77,"""The Gu"" red shirt XML tag t-shirt (White) XXS",24,18,15,432,64.8,7/31/2013
41093,1/8/2015,1,Tailspin Toys (Head Office),149,Halloween skull mask (Gray) XL,60,18,15,1080,162,5/27/2013
20815,1/25/2014,817,Agrita Kanepa,203,Tape dispenser (Black),80,32,15,2560,384,3/4/2015
67889,3/3/2016,829,Jack Walker,110,Superhero action jacket (Blue) S,5,25,15,125,18.75,10/30/2014
34491,9/18/2014,977,Mauno Laurila,124,Ogre battery-powered slippers (Green) L,2,32,15,64,9.6,2/18/2014
42577,2/3/2015,401,Wingtip Toys (Head Office),66,RC big wheel monster truck with remote control (Black) 1/50 scale,3,45,15,135,20.25,6/13/2014
25504,4/22/2014,966,Sara Walkky,121,Dinosaur battery-powered slippers (Green) XL,7,32,15,224,33.6,7/30/2015
18511,12/13/2013,1,Tailspin Toys (Head Office),169,20 mm Anti static bubble wrap (Blue) 20m,60,45,15,2700,405,9/2/2014
565,1/10/2013,925,Can ozcan,181,Shipping carton (Brown) 356x229x229mm,150,1.14,15,171,25.65,3/8/2013
59254,10/17/2015,915,Ana Florea,2,USB rocket launcher (Gray),3,25,15,75,11.25,7/22/2013
29413,6/23/2014,401,Wingtip Toys (Head Office),23,DBA joke mug - it depends (Black),8,13,15,104,15.6,11/14/2015
36236,10/18/2014,1,Tailspin Toys (Head Office),194,Black and orange glass with care despatch tape  48mmx100m,72,4.1,15,295.2,44.28,12/11/2014
29382,6/23/2014,1,Tailspin Toys (Head Office),157,10 mm Double sided bubble wrap 20m,90,30,15,2700,405,2/15/2014
32163,8/6/2014,401,Wingtip Toys (Head Office),186,Shipping carton (Brown) 457x457x457mm,125,2.1,15,262.5,39.375,10/22/2013
50421,6/3/2015,1,Tailspin Toys (Head Office),193,Black and orange glass with care despatch tape 48mmx75m,24,3.7,15,88.8,13.32,12/26/2014
8406,6/7/2013,870,In-Su Bae,174,Bubblewrap dispenser (Black) 1.5m,4,240,15,960,144,4/19/2016
14256,9/23/2013,401,Wingtip Toys (Head Office),176,Bubblewrap dispenser (Red) 1.5m,9,240,15,2160,324,12/1/2015
20927,1/28/2014,401,Wingtip Toys (Head Office),3,Office cube periscope (Black),50,18.5,15,925,138.75,6/11/2014
70444,4/14/2016,401,Wingtip Toys (Head Office),57,IT joke mug - hardware: part of the computer that can be kicked (Black),5,13,15,65,9.75,11/19/2013
31111,7/18/2014,401,Wingtip Toys (Head Office),37,Developer joke mug - when your hammer is C++ (Black),3,13,15,39,5.85,3/16/2015
17909,12/2/2013,401,Wingtip Toys (Head Office),142,Halloween zombie mask (Light Brown) S,120,18,15,2160,324,1/18/2015
73286,5/27/2016,853,Caterina Pinto,133,Furry gorilla with big eyes slippers (Black) XL,9,32,15,288,43.2,12/18/2015
23810,3/21/2014,861,Amarasimha Vinjamuri,19,DBA joke mug - daaaaaa-ta (Black),10,13,15,130,19.5,9/3/2013
71838,5/5/2016,890,Olya Izmaylov,152,Pack of 12 action figures (female),8,16,15,128,19.2,4/22/2014
39982,12/20/2014,824,Risto Valbe,157,10 mm Double sided bubble wrap 20m,90,30,15,2700,405,5/6/2013
34745,9/23/2014,1,Tailspin Toys (Head Office),99,"""The Gu"" red shirt XML tag t-shirt (Black) 5XL",24,18,15,432,64.8,9/12/2013
56788,9/9/2015,1,Tailspin Toys (Head Office),10,USB food flash drive - chocolate bar,9,32,15,288,43.2,10/6/2014
5062,4/10/2013,1,Tailspin Toys (Head Office),110,Superhero action jacket (Blue) S,10,25,15,250,37.5,5/15/2014
54701,8/6/2015,1,Tailspin Toys (Head Office),25,DBA joke mug - I will get you in order (Black),8,13,15,104,15.6,4/21/2016
40151,12/24/2014,1,Tailspin Toys (Head Office),183,Shipping carton (Brown) 480x270x320mm,175,2.74,15,479.5,71.925,6/26/2014
48324,5/2/2015,984,Kamala Nishad,109,Superhero action jacket (Blue) XS,4,25,15,100,15,1/8/2013
16500,11/5/2013,401,Wingtip Toys (Head Office),212,Large  replacement blades 18mm,90,4.3,15,387,58.05,4/15/2016
29652,6/26/2014,831,Bhaavan Rai,10,USB food flash drive - chocolate bar,2,32,15,64,9.6,11/5/2014
50991,6/11/2015,860,Marcela Lucescu,26,DBA joke mug - SELECT caffeine FROM mug (White),4,13,15,52,7.8,7/23/2013
51923,6/26/2015,1011,Rajeev Sandhu,117,Superhero action jacket (Blue) 5XL,6,34,15,204,30.6,8/20/2014
12726,8/24/2013,401,Wingtip Toys (Head Office),5,USB food flash drive - hamburger,6,32,15,192,28.8,4/3/2013
27322,5/20/2014,1,Tailspin Toys (Head Office),91,"""The Gu"" red shirt XML tag t-shirt (Black) XS",60,18,15,1080,162,11/15/2014
51719,6/24/2015,1038,Damodara Trivedi,219,Void fill 400 L bag (White) 400L,10,50,15,500,75,7/10/2015
49843,5/27/2015,1,Tailspin Toys (Head Office),172,32 mm Anti static bubble wrap (Blue) 20m,90,48,15,4320,648,7/5/2013
494,1/9/2013,401,Wingtip Toys (Head Office),186,Shipping carton (Brown) 457x457x457mm,225,2.1,15,472.5,70.875,9/23/2015
20481,1/20/2014,857,Clarissa Manfrin,13,USB food flash drive - shrimp cocktail,3,32,15,96,14.4,8/12/2014
57668,9/22/2015,930,Shantanu Huq,98,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",60,18,15,1080,162,3/28/2014
36946,10/30/2014,1,Tailspin Toys (Head Office),133,Furry gorilla with big eyes slippers (Black) XL,8,32,15,256,38.4,3/19/2013
29382,6/23/2014,1,Tailspin Toys (Head Office),157,10 mm Double sided bubble wrap 20m,90,30,15,2700,405,2/14/2015
15056,10/8/2013,1,Tailspin Toys (Head Office),72,Ride on toy sedan car (Pink) 1/12 scale,3,230,15,690,103.5,5/12/2016
8474,6/10/2013,1,Tailspin Toys (Head Office),31,Developer joke mug - Oct 31 = Dec 25 (Black),7,13,15,91,13.65,9/1/2014
21495,2/6/2014,401,Wingtip Toys (Head Office),94,"""The Gu"" red shirt XML tag t-shirt (Black) L",12,18,15,216,32.4,3/28/2014
67130,2/23/2016,1039,Bhaamini Palagummi,181,Shipping carton (Brown) 356x229x229mm,125,1.14,15,142.5,21.375,3/4/2016
28554,6/9/2014,1,Tailspin Toys (Head Office),8,USB food flash drive - dim sum 10 drive variety pack,9,240,15,2160,324,1/7/2014
54969,8/11/2015,1,Tailspin Toys (Head Office),64,RC vintage American toy coupe with remote control (Red) 1/50 scale,9,30,15,270,40.5,11/1/2013
4077,3/21/2013,842,Biju Deb,102,Alien officer hoodie (Black) XL,4,35,15,140,21,9/8/2015
44049,2/27/2015,911,Liidia Lepp,22,DBA joke mug - it depends (White),7,13,15,91,13.65,4/7/2016
22446,2/24/2014,964,Ingrida Zeltina,138,Furry animal socks (Pink) S,84,5,15,420,63,3/3/2014
47163,4/15/2015,1017,David Novacek ,85,"""The Gu"" red shirt XML tag t-shirt (White) 4XL",24,18,15,432,64.8,10/26/2015
57404,9/18/2015,1,Tailspin Toys (Head Office),181,Shipping carton (Brown) 356x229x229mm,25,1.14,15,28.5,4.275,4/11/2013
58507,10/6/2015,401,Wingtip Toys (Head Office),47,Developer joke mug - a foo walks into a bar (Black),6,13,15,78,11.7,12/17/2015
24570,4/4/2014,1,Tailspin Toys (Head Office),187,Express post box 5kg (White) 350x280x130mm,50,0.95,15,47.5,7.125,2/6/2014
